latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,frp,daynight,month,day
-34.287,149.94299999999998,374.7,1.0,1.0,2020-01-04,0.0,Aqua,100,141.0,N,1,4
-34.289,149.954,353.2,1.0,1.0,2020-01-04,0.0,Aqua,100,73.0,N,1,4
-34.305,150.054,307.1,1.0,1.0,2020-01-04,0.0,Aqua,70,6.4,N,1,4
-34.346,150.312,339.1,1.0,1.0,2020-01-04,0.0,Aqua,100,43.1,N,1,4
-34.347,150.32299999999998,328.8,1.0,1.0,2020-01-04,0.0,Aqua,100,27.4,N,1,4
-34.361,150.412,314.0,1.0,1.0,2020-01-04,0.0,Aqua,88,12.7,N,1,4
-34.296,149.94,315.0,1.0,1.0,2020-01-04,0.0,Aqua,90,13.1,N,1,4
-34.298,149.952,344.7,1.0,1.0,2020-01-04,0.0,Aqua,100,53.7,N,1,4
-34.3,149.963,328.9,1.0,1.0,2020-01-04,0.0,Aqua,100,27.0,N,1,4
-34.302,149.974,314.5,1.0,1.0,2020-01-04,0.0,Aqua,89,11.9,N,1,4
-34.304,149.985,306.9,1.0,1.0,2020-01-04,0.0,Aqua,19,5.9,N,1,4
-34.305,149.997,310.1,1.0,1.0,2020-01-04,0.0,Aqua,49,8.4,N,1,4
-34.332,150.165,311.8,1.0,1.0,2020-01-04,0.0,Aqua,55,10.0,N,1,4
-34.334,150.17600000000002,303.7,1.0,1.0,2020-01-04,0.0,Aqua,11,5.0,N,1,4
-34.358000000000004,150.332,321.8,1.0,1.0,2020-01-04,0.0,Aqua,100,20.0,N,1,4
-34.367,150.387,315.1,1.0,1.0,2020-01-04,0.0,Aqua,37,11.7,N,1,4
-34.369,150.398,318.3,1.0,1.0,2020-01-04,0.0,Aqua,70,14.7,N,1,4
-34.37,150.409,321.3,1.0,1.0,2020-01-04,0.0,Aqua,100,18.8,N,1,4
-34.309,149.96,310.9,1.0,1.0,2020-01-04,0.0,Aqua,38,8.9,N,1,4
-34.311,149.972,333.4,1.0,1.0,2020-01-04,0.0,Aqua,100,33.4,N,1,4
-34.313,149.983,353.8,1.0,1.0,2020-01-04,0.0,Aqua,100,72.7,N,1,4
-34.314,149.995,345.4,1.0,1.0,2020-01-04,0.0,Aqua,100,53.6,N,1,4
-34.316,150.006,339.6,1.0,1.0,2020-01-04,0.0,Aqua,100,43.3,N,1,4
-34.318000000000005,150.017,309.5,1.0,1.0,2020-01-04,0.0,Aqua,31,7.9,N,1,4
-34.376,150.385,341.9,1.0,1.0,2020-01-04,0.0,Aqua,100,46.3,N,1,4
-34.378,150.39700000000002,342.7,1.0,1.0,2020-01-04,0.0,Aqua,100,47.5,N,1,4
-34.379,150.408,330.5,1.0,1.0,2020-01-04,0.0,Aqua,100,29.3,N,1,4
-34.318000000000005,149.975,331.8,1.0,1.0,2020-01-04,0.0,Aqua,100,32.4,N,1,4
-34.319,149.987,342.4,1.0,1.0,2020-01-04,0.0,Aqua,100,49.3,N,1,4
-34.321,149.998,349.6,1.0,1.0,2020-01-04,0.0,Aqua,100,63.3,N,1,4
-34.323,150.01,324.4,1.0,1.0,2020-01-04,0.0,Aqua,100,21.4,N,1,4
-34.382,150.378,328.9,1.0,1.0,2020-01-04,0.0,Aqua,100,28.5,N,1,4
-34.383,150.389,326.4,1.0,1.0,2020-01-04,0.0,Aqua,100,25.7,N,1,4
-34.385,150.4,304.4,1.0,1.0,2020-01-04,0.0,Aqua,60,6.4,N,1,4
-34.46,150.882,308.0,1.0,1.0,2020-01-04,0.0,Aqua,73,8.1,N,1,4
-34.329,149.985,322.5,1.0,1.0,2020-01-04,0.0,Aqua,100,20.4,N,1,4
-34.33,149.996,351.1,1.0,1.0,2020-01-04,0.0,Aqua,100,66.9,N,1,4
-34.332,150.00799999999998,318.5,1.0,1.0,2020-01-04,0.0,Aqua,97,15.3,N,1,4
-34.345,150.085,319.0,1.0,1.0,2020-01-04,0.0,Aqua,98,16.0,N,1,4
-34.391,150.376,312.8,1.0,1.0,2020-01-04,0.0,Aqua,86,12.5,N,1,4
-34.341,150.005,316.9,1.0,1.0,2020-01-04,0.0,Aqua,58,13.2,N,1,4
-34.343,150.016,316.5,1.0,1.0,2020-01-04,0.0,Aqua,38,11.5,N,1,4
-34.345,150.02700000000002,313.5,1.0,1.0,2020-01-04,0.0,Aqua,24,8.3,N,1,4
-34.352,150.014,345.7,1.0,1.0,2020-01-04,0.0,Aqua,100,53.8,N,1,4
-34.354,150.025,331.7,1.0,1.0,2020-01-04,0.0,Aqua,100,29.1,N,1,4
-34.356,150.036,332.5,1.0,1.0,2020-01-04,0.0,Aqua,100,29.4,N,1,4
-34.358000000000004,150.047,319.1,1.0,1.0,2020-01-04,0.0,Aqua,98,12.8,N,1,4
-34.359,150.059,325.7,1.0,1.0,2020-01-04,0.0,Aqua,100,19.4,N,1,4
-34.361,150.07,319.6,1.0,1.0,2020-01-04,0.0,Aqua,98,12.6,N,1,4
-34.363,150.08100000000002,319.7,1.0,1.0,2020-01-04,0.0,Aqua,32,13.4,N,1,4
-34.361,150.012,307.5,1.0,1.0,2020-01-04,0.0,Aqua,12,6.5,N,1,4
-34.363,150.023,317.3,1.0,1.0,2020-01-04,0.0,Aqua,95,14.1,N,1,4
-34.365,150.034,323.9,1.0,1.0,2020-01-04,0.0,Aqua,83,19.9,N,1,4
-34.367,150.046,327.9,1.0,1.0,2020-01-04,0.0,Aqua,100,24.7,N,1,4
-34.376,150.102,310.0,1.0,1.0,2020-01-04,0.0,Aqua,28,8.3,N,1,4
-34.376,150.04399999999998,314.0,1.0,1.0,2020-01-04,0.0,Aqua,88,12.4,N,1,4
-34.621,150.368,321.1,1.0,1.0,2020-01-04,0.0,Aqua,100,19.3,N,1,4
-34.623000000000005,150.379,321.7,1.0,1.0,2020-01-04,0.0,Aqua,100,19.8,N,1,4
-34.626999999999995,150.344,325.7,1.0,1.0,2020-01-04,0.0,Aqua,100,22.8,N,1,4
-34.628,150.355,357.2,1.0,1.0,2020-01-04,0.0,Aqua,100,79.5,N,1,4
-34.63,150.366,375.3,1.0,1.0,2020-01-04,0.0,Aqua,100,137.8,N,1,4
-34.632,150.377,374.2,1.0,1.0,2020-01-04,0.0,Aqua,100,133.8,N,1,4
-34.634,150.388,330.1,1.0,1.0,2020-01-04,0.0,Aqua,100,29.7,N,1,4
-34.635999999999996,150.342,337.0,1.0,1.0,2020-01-04,0.0,Aqua,100,37.5,N,1,4
-34.638000000000005,150.35299999999998,350.0,1.0,1.0,2020-01-04,0.0,Aqua,100,62.4,N,1,4
-34.639,150.364,395.9,1.0,1.0,2020-01-04,0.0,Aqua,100,234.8,N,1,4
-34.641,150.375,361.3,1.0,1.0,2020-01-04,0.0,Aqua,100,91.7,N,1,4
-34.643,150.386,341.2,1.0,1.0,2020-01-04,0.0,Aqua,100,46.5,N,1,4
-34.644,150.39700000000002,327.2,1.0,1.0,2020-01-04,0.0,Aqua,100,26.0,N,1,4
-34.645,150.34,332.4,1.0,1.0,2020-01-04,0.0,Aqua,100,30.8,N,1,4
-34.647,150.351,344.7,1.0,1.0,2020-01-04,0.0,Aqua,100,50.4,N,1,4
-34.648,150.362,355.4,1.0,1.0,2020-01-04,0.0,Aqua,100,75.0,N,1,4
-34.65,150.373,373.0,1.0,1.0,2020-01-04,0.0,Aqua,100,129.4,N,1,4
-34.652,150.384,332.8,1.0,1.0,2020-01-04,0.0,Aqua,100,32.8,N,1,4
-34.653,150.395,338.7,1.0,1.0,2020-01-04,0.0,Aqua,100,42.2,N,1,4
-34.655,150.407,326.0,1.0,1.0,2020-01-04,0.0,Aqua,91,24.2,N,1,4
-34.65,150.322,320.5,1.0,1.0,2020-01-04,0.0,Aqua,100,18.6,N,1,4
-34.652,150.333,322.9,1.0,1.0,2020-01-04,0.0,Aqua,87,20.8,N,1,4
-34.654,150.344,330.6,1.0,1.0,2020-01-04,0.0,Aqua,66,29.3,N,1,4
-34.656,150.355,333.4,1.0,1.0,2020-01-04,0.0,Aqua,33,32.9,N,1,4
-34.657,150.366,353.0,1.0,1.0,2020-01-04,0.0,Aqua,94,69.3,N,1,4
-34.659,150.377,340.7,1.0,1.0,2020-01-04,0.0,Aqua,56,44.2,N,1,4
-34.661,150.388,325.7,1.0,1.0,2020-01-04,0.0,Aqua,0,24.1,N,1,4
-34.662,150.399,329.7,1.0,1.0,2020-01-04,0.0,Aqua,45,29.4,N,1,4
-34.664,150.41,323.5,1.0,1.0,2020-01-04,0.0,Aqua,0,22.6,N,1,4
-34.659,150.32,338.8,1.0,1.0,2020-01-04,0.0,Aqua,100,41.8,N,1,4
-34.661,150.33100000000002,344.6,1.0,1.0,2020-01-04,0.0,Aqua,94,51.5,N,1,4
-34.663000000000004,150.341,342.9,1.0,1.0,2020-01-04,0.0,Aqua,91,48.6,N,1,4
-34.665,150.35299999999998,333.9,1.0,1.0,2020-01-04,0.0,Aqua,23,33.3,N,1,4
-34.666,150.364,320.6,1.0,1.0,2020-01-04,0.0,Aqua,0,16.7,N,1,4
-34.668,150.375,333.2,1.0,1.0,2020-01-04,0.0,Aqua,0,32.4,N,1,4
-34.67,150.386,327.0,1.0,1.0,2020-01-04,0.0,Aqua,0,25.6,N,1,4
-34.672,150.39700000000002,321.7,1.0,1.0,2020-01-04,0.0,Aqua,0,19.4,N,1,4
-34.673,150.408,324.4,1.0,1.0,2020-01-04,0.0,Aqua,0,23.1,N,1,4
-34.68,150.452,354.0,1.0,1.0,2020-01-04,0.0,Aqua,100,73.4,N,1,4
-34.681999999999995,150.463,346.6,1.0,1.0,2020-01-04,0.0,Aqua,100,56.7,N,1,4
-34.668,150.317,338.8,1.0,1.0,2020-01-04,0.0,Aqua,100,40.6,N,1,4
-34.67,150.328,345.4,1.0,1.0,2020-01-04,0.0,Aqua,91,53.1,N,1,4
-34.672,150.339,350.8,1.0,1.0,2020-01-04,0.0,Aqua,91,63.9,N,1,4
-34.674,150.351,336.6,1.0,1.0,2020-01-04,0.0,Aqua,0,37.7,N,1,4
-34.675,150.362,331.0,1.0,1.0,2020-01-04,0.0,Aqua,0,28.4,N,1,4
-34.677,150.373,327.6,1.0,1.0,2020-01-04,0.0,Aqua,0,25.1,N,1,4
-34.681,150.395,331.7,1.0,1.0,2020-01-04,0.0,Aqua,0,31.3,N,1,4
-34.681999999999995,150.406,327.8,1.0,1.0,2020-01-04,0.0,Aqua,65,24.4,N,1,4
-34.679,150.326,358.1,1.0,1.0,2020-01-04,0.0,Aqua,100,79.6,N,1,4
-34.681,150.338,410.4,1.0,1.0,2020-01-04,0.0,Aqua,100,327.0,N,1,4
-34.683,150.349,350.7,1.0,1.0,2020-01-04,0.0,Aqua,93,63.2,N,1,4
-34.684,150.36,333.5,1.0,1.0,2020-01-04,0.0,Aqua,0,32.1,N,1,4
-34.686,150.371,322.1,1.0,1.0,2020-01-04,0.0,Aqua,0,18.1,N,1,4
-34.69,150.393,331.0,1.0,1.0,2020-01-04,0.0,Aqua,31,28.1,N,1,4
-34.691,150.404,333.5,1.0,1.0,2020-01-04,0.0,Aqua,64,31.9,N,1,4
-34.698,150.44799999999998,321.9,1.0,1.0,2020-01-04,0.0,Aqua,0,17.1,N,1,4
-34.688,150.32399999999998,334.3,1.0,1.0,2020-01-04,0.0,Aqua,100,31.3,N,1,4
-34.69,150.336,359.4,1.0,1.0,2020-01-04,0.0,Aqua,100,82.4,N,1,4
-34.692,150.346,360.1,1.0,1.0,2020-01-04,0.0,Aqua,100,84.9,N,1,4
-34.694,150.357,344.5,1.0,1.0,2020-01-04,0.0,Aqua,100,48.0,N,1,4
-34.695,150.369,323.6,1.0,1.0,2020-01-04,0.0,Aqua,14,17.5,N,1,4
-34.696999999999996,150.38,326.6,1.0,1.0,2020-01-04,0.0,Aqua,0,21.9,N,1,4
-34.699,150.39,334.3,1.0,1.0,2020-01-04,0.0,Aqua,80,32.2,N,1,4
-34.7,150.401,329.8,1.0,1.0,2020-01-04,0.0,Aqua,22,26.6,N,1,4
-34.702,150.412,320.8,1.0,1.0,2020-01-04,0.0,Aqua,0,16.3,N,1,4
-34.707,150.446,322.7,1.0,1.0,2020-01-04,0.0,Aqua,50,18.1,N,1,4
-34.709,150.457,333.6,1.0,1.0,2020-01-04,0.0,Aqua,89,32.4,N,1,4
-34.673,150.166,309.1,1.0,1.0,2020-01-04,0.0,Aqua,69,8.7,N,1,4
-34.675,150.178,308.0,1.0,1.0,2020-01-04,0.0,Aqua,58,7.8,N,1,4
-34.701,150.344,310.8,1.0,1.0,2020-01-04,0.0,Aqua,29,6.2,N,1,4
-34.703,150.355,316.7,1.0,1.0,2020-01-04,0.0,Aqua,92,10.6,N,1,4
-34.705999999999996,150.377,324.4,1.0,1.0,2020-01-04,0.0,Aqua,0,18.1,N,1,4
-34.708,150.388,330.6,1.0,1.0,2020-01-04,0.0,Aqua,0,27.1,N,1,4
-34.709,150.399,328.0,1.0,1.0,2020-01-04,0.0,Aqua,0,23.3,N,1,4
-34.711,150.411,321.5,1.0,1.0,2020-01-04,0.0,Aqua,14,16.9,N,1,4
-34.718,150.455,323.6,1.0,1.0,2020-01-04,0.0,Aqua,72,19.5,N,1,4
-34.686,150.187,344.5,1.0,1.0,2020-01-04,0.0,Aqua,100,50.9,N,1,4
-34.687,150.19799999999998,340.7,1.0,1.0,2020-01-04,0.0,Aqua,100,44.9,N,1,4
-34.689,150.209,312.4,1.0,1.0,2020-01-04,0.0,Aqua,85,10.4,N,1,4
-34.691,150.22,312.9,1.0,1.0,2020-01-04,0.0,Aqua,55,10.4,N,1,4
-34.711999999999996,150.35399999999998,312.8,1.0,1.0,2020-01-04,0.0,Aqua,62,7.1,N,1,4
-34.713,150.365,310.6,1.0,1.0,2020-01-04,0.0,Aqua,10,5.0,N,1,4
-34.715,150.375,321.4,1.0,1.0,2020-01-04,0.0,Aqua,0,14.5,N,1,4
-34.717,150.386,331.0,1.0,1.0,2020-01-04,0.0,Aqua,0,27.5,N,1,4
-34.719,150.39700000000002,320.6,1.0,1.0,2020-01-04,0.0,Aqua,0,16.5,N,1,4
-34.691,150.162,328.6,1.0,1.0,2020-01-04,0.0,Aqua,75,25.6,N,1,4
-34.693000000000005,150.174,330.1,1.0,1.0,2020-01-04,0.0,Aqua,85,26.2,N,1,4
-34.695,150.185,348.4,1.0,1.0,2020-01-04,0.0,Aqua,100,59.1,N,1,4
-34.696,150.196,366.9,1.0,1.0,2020-01-04,0.0,Aqua,100,108.0,N,1,4
-34.698,150.207,355.1,1.0,1.0,2020-01-04,0.0,Aqua,100,74.7,N,1,4
-34.7,150.218,345.8,1.0,1.0,2020-01-04,0.0,Aqua,100,54.0,N,1,4
-34.702,150.22899999999998,335.9,1.0,1.0,2020-01-04,0.0,Aqua,100,34.6,N,1,4
-34.703,150.24,322.0,1.0,1.0,2020-01-04,0.0,Aqua,60,16.9,N,1,4
-34.722,150.362,314.1,1.0,1.0,2020-01-04,0.0,Aqua,50,8.1,N,1,4
-34.724000000000004,150.373,328.3,1.0,1.0,2020-01-04,0.0,Aqua,75,22.8,N,1,4
-34.726,150.384,320.6,1.0,1.0,2020-01-04,0.0,Aqua,0,15.5,N,1,4
-34.7,150.16,311.0,1.0,1.0,2020-01-04,0.0,Aqua,9,8.8,N,1,4
-34.702,150.171,312.9,1.0,1.0,2020-01-04,0.0,Aqua,37,9.0,N,1,4
-34.704,150.183,324.6,1.0,1.0,2020-01-04,0.0,Aqua,74,20.4,N,1,4
-34.705999999999996,150.194,338.5,1.0,1.0,2020-01-04,0.0,Aqua,100,39.0,N,1,4
-34.707,150.205,340.9,1.0,1.0,2020-01-04,0.0,Aqua,100,42.9,N,1,4
-34.709,150.216,342.6,1.0,1.0,2020-01-04,0.0,Aqua,100,45.8,N,1,4
-34.711,150.227,341.2,1.0,1.0,2020-01-04,0.0,Aqua,100,43.1,N,1,4
-34.713,150.238,354.1,1.0,1.0,2020-01-04,0.0,Aqua,100,70.4,N,1,4
-34.714,150.249,357.1,1.0,1.0,2020-01-04,0.0,Aqua,100,77.8,N,1,4
-34.716,150.26,342.9,1.0,1.0,2020-01-04,0.0,Aqua,100,44.6,N,1,4
-34.718,150.27100000000002,314.8,1.0,1.0,2020-01-04,0.0,Aqua,33,8.2,N,1,4
-34.719,150.283,354.5,1.0,1.0,2020-01-04,0.0,Aqua,100,70.1,N,1,4
-34.721,150.29399999999998,335.0,1.0,1.0,2020-01-04,0.0,Aqua,100,32.9,N,1,4
-34.732,150.36,328.0,1.0,1.0,2020-01-04,0.0,Aqua,100,22.7,N,1,4
-34.733000000000004,150.371,365.9,1.0,1.0,2020-01-04,0.0,Aqua,100,101.1,N,1,4
-34.716,150.203,332.7,1.0,1.0,2020-01-04,0.0,Aqua,50,31.6,N,1,4
-34.718,150.214,336.5,1.0,1.0,2020-01-04,0.0,Aqua,65,36.7,N,1,4
-34.72,150.225,339.3,1.0,1.0,2020-01-04,0.0,Aqua,80,40.6,N,1,4
-34.722,150.236,335.5,1.0,1.0,2020-01-04,0.0,Aqua,69,33.7,N,1,4
-34.723,150.247,329.7,1.0,1.0,2020-01-04,0.0,Aqua,53,25.6,N,1,4
-34.725,150.25799999999998,333.4,1.0,1.0,2020-01-04,0.0,Aqua,100,29.2,N,1,4
-34.727,150.269,338.0,1.0,1.0,2020-01-04,0.0,Aqua,100,36.5,N,1,4
-34.729,150.28,333.4,1.0,1.0,2020-01-04,0.0,Aqua,100,29.8,N,1,4
-34.73,150.291,351.9,1.0,1.0,2020-01-04,0.0,Aqua,100,63.4,N,1,4
-34.732,150.30200000000002,321.8,1.0,1.0,2020-01-04,0.0,Aqua,88,15.1,N,1,4
-34.735,150.325,333.1,1.0,1.0,2020-01-04,0.0,Aqua,100,29.3,N,1,4
-34.736999999999995,150.336,352.1,1.0,1.0,2020-01-04,0.0,Aqua,100,64.5,N,1,4
-34.724000000000004,150.20600000000002,327.4,1.0,1.0,2020-01-04,0.0,Aqua,0,26.2,N,1,4
-34.725,150.217,328.9,1.0,1.0,2020-01-04,0.0,Aqua,0,27.3,N,1,4
-34.727,150.22799999999998,331.3,1.0,1.0,2020-01-04,0.0,Aqua,27,31.6,N,1,4
-34.729,150.239,327.3,1.0,1.0,2020-01-04,0.0,Aqua,8,25.8,N,1,4
-34.731,150.25,327.7,1.0,1.0,2020-01-04,0.0,Aqua,21,25.3,N,1,4
-34.732,150.261,326.3,1.0,1.0,2020-01-04,0.0,Aqua,21,22.4,N,1,4
-34.734,150.27200000000002,329.5,1.0,1.0,2020-01-04,0.0,Aqua,57,25.4,N,1,4
-34.736,150.283,330.4,1.0,1.0,2020-01-04,0.0,Aqua,81,26.0,N,1,4
-34.738,150.29399999999998,326.4,1.0,1.0,2020-01-04,0.0,Aqua,76,20.5,N,1,4
-34.739000000000004,150.305,320.2,1.0,1.0,2020-01-04,0.0,Aqua,55,13.4,N,1,4
-34.743,150.327,324.9,1.0,1.0,2020-01-04,0.0,Aqua,94,18.3,N,1,4
-34.733000000000004,150.204,320.3,1.0,1.0,2020-01-04,0.0,Aqua,0,17.0,N,1,4
-34.735,150.215,325.9,1.0,1.0,2020-01-04,0.0,Aqua,0,23.5,N,1,4
-34.736,150.226,332.0,1.0,1.0,2020-01-04,0.0,Aqua,0,31.7,N,1,4
-34.738,150.237,329.4,1.0,1.0,2020-01-04,0.0,Aqua,0,27.4,N,1,4
-34.74,150.248,330.1,1.0,1.0,2020-01-04,0.0,Aqua,34,27.9,N,1,4
-34.742,150.259,331.7,1.0,1.0,2020-01-04,0.0,Aqua,58,29.1,N,1,4
-34.743,150.27,328.3,1.0,1.0,2020-01-04,0.0,Aqua,64,23.6,N,1,4
-34.749,150.304,330.1,1.0,1.0,2020-01-04,0.0,Aqua,100,24.6,N,1,4
-34.74,150.19,323.4,1.0,1.0,2020-01-04,0.0,Aqua,0,20.9,N,1,4
-34.742,150.202,361.7,1.0,1.0,2020-01-04,0.0,Aqua,100,94.4,N,1,4
-34.744,150.213,323.2,1.0,1.0,2020-01-04,0.0,Aqua,0,20.6,N,1,4
-34.745,150.224,330.6,1.0,1.0,2020-01-04,0.0,Aqua,23,29.2,N,1,4
-34.747,150.235,334.3,1.0,1.0,2020-01-04,0.0,Aqua,56,34.2,N,1,4
-34.749,150.246,329.8,1.0,1.0,2020-01-04,0.0,Aqua,57,26.6,N,1,4
-34.751,150.257,326.3,1.0,1.0,2020-01-04,0.0,Aqua,44,21.9,N,1,4
-34.751999999999995,150.268,325.6,1.0,1.0,2020-01-04,0.0,Aqua,38,19.5,N,1,4
-34.754,150.279,323.2,1.0,1.0,2020-01-04,0.0,Aqua,0,16.7,N,1,4
-34.787,150.49,329.1,1.0,1.0,2020-01-04,0.0,Aqua,96,27.6,N,1,4
-34.751,150.19899999999998,364.8,1.0,1.0,2020-01-04,0.0,Aqua,97,101.4,N,1,4
-34.753,150.211,349.9,1.0,1.0,2020-01-04,0.0,Aqua,75,62.9,N,1,4
-34.754,150.222,342.3,1.0,1.0,2020-01-04,0.0,Aqua,93,48.8,N,1,4
-34.756,150.233,341.7,1.0,1.0,2020-01-04,0.0,Aqua,100,46.7,N,1,4
-34.758,150.244,329.5,1.0,1.0,2020-01-04,0.0,Aqua,81,26.8,N,1,4
-34.76,150.255,324.8,1.0,1.0,2020-01-04,0.0,Aqua,69,20.2,N,1,4
-34.760999999999996,150.266,321.4,1.0,1.0,2020-01-04,0.0,Aqua,28,15.8,N,1,4
-34.763000000000005,150.27700000000002,320.0,1.0,1.0,2020-01-04,0.0,Aqua,99,10.8,N,1,4
-34.765,150.28799999999998,317.5,1.0,1.0,2020-01-04,0.0,Aqua,73,8.8,N,1,4
-34.777,150.366,319.0,1.0,1.0,2020-01-04,0.0,Aqua,44,11.9,N,1,4
-34.779,150.377,324.5,1.0,1.0,2020-01-04,0.0,Aqua,55,17.2,N,1,4
-34.764,150.22,374.6,1.0,1.0,2020-01-04,0.0,Aqua,100,136.2,N,1,4
-34.765,150.231,381.0,1.0,1.0,2020-01-04,0.0,Aqua,100,160.7,N,1,4
-34.766999999999996,150.24200000000002,340.4,1.0,1.0,2020-01-04,0.0,Aqua,100,41.7,N,1,4
-34.769,150.253,338.0,1.0,1.0,2020-01-04,0.0,Aqua,100,37.1,N,1,4
-34.771,150.264,329.9,1.0,1.0,2020-01-04,0.0,Aqua,100,24.8,N,1,4
-34.783,150.342,314.4,1.0,1.0,2020-01-04,0.0,Aqua,42,6.6,N,1,4
-34.784,150.35299999999998,315.8,1.0,1.0,2020-01-04,0.0,Aqua,59,7.6,N,1,4
-34.786,150.364,320.1,1.0,1.0,2020-01-04,0.0,Aqua,90,11.4,N,1,4
-34.774,150.22899999999998,390.1,1.0,1.0,2020-01-04,0.0,Aqua,100,202.5,N,1,4
-34.775999999999996,150.24,369.3,1.0,1.0,2020-01-04,0.0,Aqua,100,115.2,N,1,4
-34.778,150.251,341.4,1.0,1.0,2020-01-04,0.0,Aqua,100,44.2,N,1,4
-34.78,150.262,325.6,1.0,1.0,2020-01-04,0.0,Aqua,91,19.3,N,1,4
-34.792,150.339,310.5,1.0,1.0,2020-01-04,0.0,Aqua,53,2.9,N,1,4
-34.793,150.351,311.7,1.0,1.0,2020-01-04,0.0,Aqua,64,3.6,N,1,4
-34.795,150.362,314.6,1.0,1.0,2020-01-04,0.0,Aqua,83,5.5,N,1,4
-34.785,150.238,346.7,1.0,1.0,2020-01-04,0.0,Aqua,100,54.8,N,1,4
-34.787,150.249,330.2,1.0,1.0,2020-01-04,0.0,Aqua,100,26.9,N,1,4
-34.789,150.26,325.9,1.0,1.0,2020-01-04,0.0,Aqua,72,21.6,N,1,4
-34.808,150.382,315.8,1.0,1.0,2020-01-04,0.0,Aqua,73,6.3,N,1,4
-34.815,150.075,330.7,1.0,1.0,2020-01-04,0.0,Aqua,100,30.8,N,1,4
-34.817,150.086,323.6,1.0,1.0,2020-01-04,0.0,Aqua,0,21.1,N,1,4
-34.818000000000005,150.097,320.4,1.0,1.0,2020-01-04,0.0,Aqua,0,17.1,N,1,4
-34.824,150.13,317.2,1.0,1.0,2020-01-04,0.0,Aqua,36,13.5,N,1,4
-34.829,150.107,332.8,1.0,1.0,2020-01-04,0.0,Aqua,66,30.2,N,1,4
-34.830999999999996,150.118,327.9,1.0,1.0,2020-01-04,0.0,Aqua,57,24.0,N,1,4
-35.029,150.56,319.7,1.0,1.0,2020-01-04,0.0,Aqua,35,15.1,N,1,4
-35.056,150.56,308.5,1.0,1.0,2020-01-04,0.0,Aqua,62,11.7,N,1,4
-35.433,149.9,312.1,1.0,1.0,2020-01-04,0.0,Aqua,43,14.0,N,1,4
-35.435,149.911,315.9,1.0,1.0,2020-01-04,0.0,Aqua,62,16.5,N,1,4
-35.436,149.922,316.1,1.0,1.0,2020-01-04,0.0,Aqua,52,16.6,N,1,4
-35.444,149.909,340.6,1.0,1.0,2020-01-04,0.0,Aqua,100,48.2,N,1,4
-35.446,149.92,340.6,1.0,1.0,2020-01-04,0.0,Aqua,100,47.4,N,1,4
-35.446999999999996,149.931,312.3,1.0,1.0,2020-01-04,0.0,Aqua,64,13.2,N,1,4
-35.453,149.907,308.5,1.0,1.0,2020-01-04,0.0,Aqua,34,11.0,N,1,4
-35.455,149.918,348.7,1.0,1.0,2020-01-04,0.0,Aqua,100,64.0,N,1,4
-35.455999999999996,149.929,318.2,1.0,1.0,2020-01-04,0.0,Aqua,95,18.7,N,1,4
-35.766,148.553,306.9,1.1,1.1,2020-01-04,0.0,Aqua,68,13.9,N,1,4
-35.946999999999996,149.529,319.3,1.0,1.0,2020-01-04,0.0,Aqua,82,17.9,N,1,4
-35.949,149.481,313.7,1.0,1.0,2020-01-04,0.0,Aqua,36,12.1,N,1,4
-35.95,149.49200000000002,328.2,1.0,1.0,2020-01-04,0.0,Aqua,75,26.6,N,1,4
-35.96,149.49,330.2,1.0,1.0,2020-01-04,0.0,Aqua,52,27.9,N,1,4
-35.961,149.502,339.3,1.0,1.0,2020-01-04,0.0,Aqua,66,42.4,N,1,4
-35.995,149.488,309.9,1.0,1.0,2020-01-04,0.0,Aqua,52,11.6,N,1,4
-36.004,149.485,313.7,1.0,1.0,2020-01-04,0.0,Aqua,54,14.1,N,1,4
-36.056,149.56799999999998,303.4,1.0,1.0,2020-01-04,0.0,Aqua,15,6.9,N,1,4
-36.134,150.007,300.9,1.0,1.0,2020-01-04,0.0,Aqua,29,5.4,N,1,4
-36.080999999999996,149.491,319.9,1.0,1.0,2020-01-04,0.0,Aqua,94,19.0,N,1,4
-36.095,149.54,300.8,1.0,1.0,2020-01-04,0.0,Aqua,5,5.0,N,1,4
-36.097,149.55100000000002,301.2,1.0,1.0,2020-01-04,0.0,Aqua,7,5.1,N,1,4
-36.099000000000004,149.563,301.8,1.0,1.0,2020-01-04,0.0,Aqua,18,5.4,N,1,4
-36.092,149.458,329.2,1.0,1.0,2020-01-04,0.0,Aqua,94,27.8,N,1,4
-36.181999999999995,150.024,308.8,1.0,1.0,2020-01-04,0.0,Aqua,36,8.8,N,1,4
-36.101,149.455,313.7,1.0,1.0,2020-01-04,0.0,Aqua,38,12.4,N,1,4
-36.191,150.02200000000002,321.1,1.0,1.0,2020-01-04,0.0,Aqua,60,17.7,N,1,4
-36.11,149.393,316.8,1.0,1.0,2020-01-04,0.0,Aqua,27,15.5,N,1,4
-36.209,150.018,314.9,1.0,1.0,2020-01-04,0.0,Aqua,68,12.6,N,1,4
-36.115,149.368,306.5,1.0,1.0,2020-01-04,0.0,Aqua,41,8.3,N,1,4
-36.117,149.379,331.7,1.0,1.0,2020-01-04,0.0,Aqua,100,32.9,N,1,4
-36.119,149.391,326.5,1.0,1.0,2020-01-04,0.0,Aqua,84,25.1,N,1,4
