date,new_cases,total_cases,country,continent,longitude,latitude
5/8/2020,57.0,8031.0,Czechia,Europe,29.154857,-19.015438
5/9/2020,46.0,8077.0,Czechia,Europe,29.154857,-19.015438
5/10/2020,18.0,8095.0,Czechia,Europe,29.154857,-19.015438
5/11/2020,28.0,8123.0,Czechia,Europe,29.154857,-19.015438
5/12/2020,53.0,8176.0,Czechia,Europe,29.154857,-19.015438
5/13/2020,45.0,8221.0,Czechia,Europe,29.154857,-19.015438
5/14/2020,48.0,8269.0,Czechia,Europe,29.154857,-19.015438
5/15/2020,82.0,8351.0,Czechia,Europe,29.154857,-19.015438
5/16/2020,55.0,8406.0,Czechia,Europe,29.154857,-19.015438
5/17/2020,49.0,8455.0,Czechia,Europe,29.154857,-19.015438
5/18/2020,20.0,8475.0,Czechia,Europe,29.154857,-19.015438
5/19/2020,111.0,8586.0,Czechia,Europe,29.154857,-19.015438
5/20/2020,61.0,8647.0,Czechia,Europe,29.154857,-19.015438
5/21/2020,74.0,8721.0,Czechia,Europe,29.154857,-19.015438
5/22/2020,33.0,8754.0,Czechia,Europe,29.154857,-19.015438
5/23/2020,59.0,8813.0,Czechia,Europe,29.154857,-19.015438
5/24/2020,77.0,8890.0,Czechia,Europe,29.154857,-19.015438
5/25/2020,67.0,8957.0,Czechia,Europe,29.154857,-19.015438
5/26/2020,47.0,9004.0,Czechia,Europe,29.154857,-19.015438
5/27/2020,46.0,9050.0,Czechia,Europe,29.154857,-19.015438
5/28/2020,36.0,9086.0,Czechia,Europe,29.154857,-19.015438
5/29/2020,54.0,9140.0,Czechia,Europe,29.154857,-19.015438
5/30/2020,56.0,9196.0,Czechia,Europe,29.154857,-19.015438
5/31/2020,34.0,9230.0,Czechia,Europe,29.154857,-19.015438
6/1/2020,43.0,9273.0,Czechia,Europe,29.154857,-19.015438
6/2/2020,29.0,9302.0,Czechia,Europe,29.154857,-19.015438
6/3/2020,62.0,9364.0,Czechia,Europe,29.154857,-19.015438
6/4/2020,74.0,9438.0,Czechia,Europe,29.154857,-19.015438
6/5/2020,56.0,9494.0,Czechia,Europe,29.154857,-19.015438
6/6/2020,35.0,9529.0,Czechia,Europe,29.154857,-19.015438
6/7/2020,38.0,9567.0,Czechia,Europe,29.154857,-19.015438
6/8/2020,61.0,9628.0,Czechia,Europe,29.154857,-19.015438
6/9/2020,69.0,9697.0,Czechia,Europe,29.154857,-19.015438
6/10/2020,54.0,9751.0,Czechia,Europe,29.154857,-19.015438
6/11/2020,73.0,9824.0,Czechia,Europe,29.154857,-19.015438
6/12/2020,62.0,9886.0,Czechia,Europe,29.154857,-19.015438
6/13/2020,52.0,9938.0,Czechia,Europe,29.154857,-19.015438
6/14/2020,53.0,9991.0,Czechia,Europe,29.154857,-19.015438
6/15/2020,33.0,10024.0,Czechia,Europe,29.154857,-19.015438
6/16/2020,40.0,10064.0,Czechia,Europe,29.154857,-19.015438
6/17/2020,47.0,10111.0,Czechia,Europe,29.154857,-19.015438
6/18/2020,51.0,10162.0,Czechia,Europe,29.154857,-19.015438
6/19/2020,68.0,10230.0,Czechia,Europe,29.154857,-19.015438
6/20/2020,176.0,10406.0,Czechia,Europe,29.154857,-19.015438
6/21/2020,42.0,10448.0,Czechia,Europe,29.154857,-19.015438
6/22/2020,50.0,10498.0,Czechia,Europe,29.154857,-19.015438
6/23/2020,63.0,10561.0,Czechia,Europe,29.154857,-19.015438
6/24/2020,89.0,10650.0,Czechia,Europe,29.154857,-19.015438
6/25/2020,127.0,10777.0,Czechia,Europe,29.154857,-19.015438
6/26/2020,93.0,10870.0,Czechia,Europe,29.154857,-19.015438
6/27/2020,168.0,11038.0,Czechia,Europe,29.154857,-19.015438
6/28/2020,260.0,11298.0,Czechia,Europe,29.154857,-19.015438
6/29/2020,305.0,11603.0,Czechia,Europe,29.154857,-19.015438
6/30/2020,202.0,11805.0,Czechia,Europe,29.154857,-19.015438
7/1/2020,149.0,11954.0,Czechia,Europe,29.154857,-19.015438
7/2/2020,92.0,12046.0,Czechia,Europe,29.154857,-19.015438
7/3/2020,132.0,12178.0,Czechia,Europe,29.154857,-19.015438
7/4/2020,141.0,12319.0,Czechia,Europe,29.154857,-19.015438
7/5/2020,121.0,12440.0,Czechia,Europe,29.154857,-19.015438
7/6/2020,75.0,12515.0,Czechia,Europe,29.154857,-19.015438
7/7/2020,51.0,12566.0,Czechia,Europe,29.154857,-19.015438
7/8/2020,119.0,12685.0,Czechia,Europe,29.154857,-19.015438
7/9/2020,129.0,12814.0,Czechia,Europe,29.154857,-19.015438
7/10/2020,105.0,12919.0,Czechia,Europe,29.154857,-19.015438
7/11/2020,143.0,13062.0,Czechia,Europe,29.154857,-19.015438
7/12/2020,53.0,13115.0,Czechia,Europe,29.154857,-19.015438
7/13/2020,59.0,13174.0,Czechia,Europe,29.154857,-19.015438
7/14/2020,64.0,13238.0,Czechia,Europe,29.154857,-19.015438
7/15/2020,103.0,13341.0,Czechia,Europe,29.154857,-19.015438
7/16/2020,134.0,13475.0,Czechia,Europe,29.154857,-19.015438
7/17/2020,137.0,13612.0,Czechia,Europe,29.154857,-19.015438
7/18/2020,130.0,13742.0,Czechia,Europe,29.154857,-19.015438
7/19/2020,113.0,13855.0,Czechia,Europe,29.154857,-19.015438
7/20/2020,90.0,13945.0,Czechia,Europe,29.154857,-19.015438
7/21/2020,153.0,14098.0,Czechia,Europe,29.154857,-19.015438
7/22/2020,226.0,14324.0,Czechia,Europe,29.154857,-19.015438
7/23/2020,246.0,14570.0,Czechia,Europe,29.154857,-19.015438
7/24/2020,230.0,14800.0,Czechia,Europe,29.154857,-19.015438
7/25/2020,281.0,15081.0,Czechia,Europe,29.154857,-19.015438
7/26/2020,131.0,15212.0,Czechia,Europe,29.154857,-19.015438
7/27/2020,112.0,15324.0,Czechia,Europe,29.154857,-19.015438
7/28/2020,192.0,15516.0,Czechia,Europe,29.154857,-19.015438
7/29/2020,283.0,15799.0,Czechia,Europe,29.154857,-19.015438
7/30/2020,294.0,16093.0,Czechia,Europe,29.154857,-19.015438
7/31/2020,249.0,16342.0,Czechia,Europe,29.154857,-19.015438
8/1/2020,232.0,16574.0,Czechia,Europe,29.154857,-19.015438
8/2/2020,125.0,16699.0,Czechia,Europe,29.154857,-19.015438
8/3/2020,101.0,16800.0,Czechia,Europe,29.154857,-19.015438
8/4/2020,208.0,17008.0,Czechia,Europe,29.154857,-19.015438
8/5/2020,278.0,17286.0,Czechia,Europe,29.154857,-19.015438
8/6/2020,243.0,17529.0,Czechia,Europe,29.154857,-19.015438
8/7/2020,211.0,17740.0,Czechia,Europe,29.154857,-19.015438
8/8/2020,320.0,18060.0,Czechia,Europe,29.154857,-19.015438
8/9/2020,175.0,18235.0,Czechia,Europe,29.154857,-19.015438
8/10/2020,120.0,18355.0,Czechia,Europe,29.154857,-19.015438
8/11/2020,139.0,18494.0,Czechia,Europe,29.154857,-19.015438
8/12/2020,289.0,18783.0,Czechia,Europe,29.154857,-19.015438
8/13/2020,292.0,19075.0,Czechia,Europe,29.154857,-19.015438
8/14/2020,326.0,19401.0,Czechia,Europe,29.154857,-19.015438
8/15/2020,292.0,19693.0,Czechia,Europe,29.154857,-19.015438
8/16/2020,198.0,19891.0,Czechia,Europe,29.154857,-19.015438
8/17/2020,121.0,20012.0,Czechia,Europe,29.154857,-19.015438
8/18/2020,190.0,20202.0,Czechia,Europe,29.154857,-19.015438
8/19/2020,281.0,20483.0,Czechia,Europe,29.154857,-19.015438
8/20/2020,315.0,20798.0,Czechia,Europe,29.154857,-19.015438
8/21/2020,247.0,21045.0,Czechia,Europe,29.154857,-19.015438
8/22/2020,506.0,21551.0,Czechia,Europe,29.154857,-19.015438
8/23/2020,239.0,21790.0,Czechia,Europe,29.154857,-19.015438
8/24/2020,133.0,21923.0,Czechia,Europe,29.154857,-19.015438
8/25/2020,258.0,22181.0,Czechia,Europe,29.154857,-19.015438
8/26/2020,367.0,22548.0,Czechia,Europe,29.154857,-19.015438
8/27/2020,403.0,22951.0,Czechia,Europe,29.154857,-19.015438
8/28/2020,349.0,23300.0,Czechia,Europe,29.154857,-19.015438
8/29/2020,477.0,23777.0,Czechia,Europe,29.154857,-19.015438
3/11/2020,1.0,1.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/14/2020,1.0,2.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/15/2020,0.0,2.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/16/2020,0.0,2.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/17/2020,1.0,3.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/18/2020,0.0,3.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/19/2020,11.0,14.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/20/2020,0.0,14.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/21/2020,0.0,14.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/22/2020,9.0,23.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/23/2020,3.0,26.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/24/2020,0.0,26.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/25/2020,19.0,45.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/26/2020,0.0,45.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/27/2020,9.0,54.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/28/2020,4.0,58.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/29/2020,0.0,58.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/30/2020,23.0,81.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
3/31/2020,17.0,98.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/1/2020,0.0,98.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/2/2020,25.0,123.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/3/2020,0.0,123.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/4/2020,11.0,134.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/5/2020,20.0,154.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/6/2020,0.0,154.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/7/2020,7.0,161.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/8/2020,19.0,180.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/9/2020,3.0,183.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/10/2020,32.0,215.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/11/2020,8.0,223.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/12/2020,11.0,234.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/13/2020,0.0,234.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/14/2020,1.0,235.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/15/2020,19.0,254.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/16/2020,13.0,267.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/17/2020,20.0,287.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/18/2020,20.0,307.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/19/2020,20.0,327.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/20/2020,5.0,332.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/21/2020,18.0,350.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/22/2020,9.0,359.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/23/2020,18.0,377.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/24/2020,17.0,394.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/25/2020,22.0,416.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/26/2020,26.0,442.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/27/2020,17.0,459.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/28/2020,12.0,471.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/29/2020,20.0,491.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
4/30/2020,9.0,500.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/1/2020,72.0,572.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/2/2020,32.0,604.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/3/2020,70.0,674.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/4/2020,10.0,684.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/5/2020,0.0,684.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/6/2020,21.0,705.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/7/2020,158.0,863.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/8/2020,34.0,897.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/9/2020,40.0,937.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/10/2020,54.0,991.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/11/2020,33.0,1024.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/12/2020,78.0,1102.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/13/2020,67.0,1169.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/14/2020,73.0,1242.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/15/2020,56.0,1298.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/16/2020,71.0,1369.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/17/2020,85.0,1454.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/18/2020,0.0,1454.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/19/2020,175.0,1629.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/20/2020,102.0,1731.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/21/2020,104.0,1835.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/22/2020,110.0,1945.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/23/2020,80.0,2025.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/24/2020,116.0,2141.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/25/2020,156.0,2297.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/26/2020,0.0,2297.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/27/2020,248.0,2545.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/28/2020,114.0,2659.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/29/2020,173.0,2832.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/30/2020,1.0,2833.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
5/31/2020,133.0,2966.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/1/2020,83.0,3049.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/2/2020,145.0,3194.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/3/2020,131.0,3325.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/4/2020,169.0,3494.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/5/2020,149.0,3643.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/6/2020,121.0,3764.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/7/2020,114.0,3878.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/8/2020,138.0,4016.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/9/2020,89.0,4105.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/10/2020,153.0,4258.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/11/2020,131.0,4389.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/12/2020,125.0,4514.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/13/2020,122.0,4636.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/14/2020,87.0,4723.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/15/2020,54.0,4777.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/16/2020,60.0,4837.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/17/2020,137.0,4974.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/18/2020,125.0,5099.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/19/2020,183.0,5282.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/20/2020,194.0,5476.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/21/2020,195.0,5671.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/22/2020,155.0,5826.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/23/2020,99.0,5925.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/24/2020,102.0,6027.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/25/2020,0.0,6027.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/26/2020,384.0,6411.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/27/2020,141.0,6552.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/28/2020,0.0,6552.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/29/2020,274.0,6826.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
6/30/2020,113.0,6939.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/1/2020,99.0,7038.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/2/2020,83.0,7121.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/3/2020,67.0,7188.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/4/2020,0.0,7188.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/5/2020,190.0,7378.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/6/2020,32.0,7410.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/7/2020,22.0,7432.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/8/2020,228.0,7660.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/9/2020,77.0,7737.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/10/2020,108.0,7845.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/11/2020,59.0,7904.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/12/2020,66.0,7970.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/13/2020,62.0,8032.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/14/2020,42.0,8074.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/15/2020,61.0,8135.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/16/2020,27.0,8162.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/17/2020,36.0,8198.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/18/2020,50.0,8248.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/19/2020,75.0,8323.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/20/2020,79.0,8402.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/21/2020,40.0,8442.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/22/2020,91.0,8533.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/23/2020,92.0,8625.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/24/2020,94.0,8719.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/25/2020,47.0,8766.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/26/2020,34.0,8800.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/27/2020,31.0,8831.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/28/2020,13.0,8844.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/29/2020,29.0,8873.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/30/2020,58.0,8931.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
7/31/2020,79.0,9010.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/1/2020,60.0,9070.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/2/2020,13.0,9083.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/3/2020,31.0,9114.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/4/2020,18.0,9132.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/5/2020,45.0,9177.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/6/2020,75.0,9252.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/7/2020,56.0,9308.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/8/2020,46.0,9354.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/9/2020,99.0,9453.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/10/2020,0.0,9453.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/11/2020,35.0,9488.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/12/2020,10.0,9498.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/13/2020,39.0,9537.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/14/2020,51.0,9588.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/15/2020,16.0,9604.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/16/2020,33.0,9637.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/17/2020,38.0,9675.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/18/2020,30.0,9705.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/19/2020,15.0,9720.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/20/2020,20.0,9740.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/21/2020,16.0,9756.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/22/2020,45.0,9801.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/23/2020,9.0,9810.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/24/2020,19.0,9829.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/25/2020,12.0,9841.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/26/2020,49.0,9890.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/27/2020,21.0,9911.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/28/2020,3.0,9914.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
8/29/2020,79.0,9993.0,Democratic_Republic_of_the_Congo,Africa,29.154857,-19.015438
12/31/2019,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/1/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/2/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/3/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/4/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/5/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/6/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/7/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/8/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/9/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/10/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/11/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/12/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/13/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/14/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/15/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/16/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/17/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/18/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/19/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/20/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/21/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/22/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/23/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/24/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/25/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/26/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/27/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/28/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/29/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/30/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
1/31/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/1/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/2/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/3/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/4/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/5/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/6/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/7/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/8/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/9/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/10/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/11/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/12/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/13/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/14/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/15/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/16/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/17/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
2/18/2020,0.0,0.0,Denmark,Europe,29.154857,-19.015438
